
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
8275	0.262908935546875	761.496192077407	-0.000103271484375		2	0.2626953125
8276	0.262451171875	761.587745077176	-0.000103302001953125		2	0.26226806640625
8277	0.261993408203125	761.679298076945	-0.000103302001953125		2	0.261810302734375
8278	0.26153564453125	761.770851076713	-0.000103302001953125		2	0.261322021484375
8279	0.261077880859375	761.862404076482	-0.0001033935546875		2	0.2608642578125
8280	0.2606201171875	761.953957076251	-0.00010345458984375		2	0.260467529296875
8281	0.260162353515625	762.04551007602	-0.000103424072265625		2	0.259979248046875
8282	0.25970458984375	762.137063075789	-0.0001033935546875		2	0.259521484375
8283	0.259246826171875	762.228616075558	-0.00010345458984375		2	0.259063720703125
8284	0.2587890625	762.320169075327	-0.000103485107421875		2	0.25860595703125
8285	0.258331298828125	762.411722075095	-0.000103546142578125		2	0.25811767578125
8286	0.25787353515625	762.503275074864	-0.00010357666015625		2	0.2576904296875
8287	0.257415771484375	762.594828074633	-0.000103515625		2	0.257232666015625
8288	0.2569580078125	762.686381074402	-0.000103515625		2	0.256744384765625
8289	0.256500244140625	762.777934074171	-0.000103485107421875		2	0.25628662109375
8290	0.25604248046875	762.86948707394	-0.00010357666015625		2	0.255859375
8291	0.255584716796875	762.961040073709	-0.000103515625		2	0.25537109375
8292	0.255126953125	763.052593073477	-0.000103546142578125		2	0.25494384765625
8293	0.254669189453125	763.144146073246	-0.00010345458984375		2	0.254486083984375
8294	0.25421142578125	763.235699073015	-0.000103546142578125		2	0.254058837890625
8295	0.253753662109375	763.327252072784	-0.000103363037109375		2	0.253570556640625
8296	0.2532958984375	763.418805072553	-0.000103363037109375		2	0.25311279296875
8297	0.252838134765625	763.510358072322	-0.000103363037109375		2	0.25262451171875
8298	0.25238037109375	763.601911072091	-0.000103363037109375		2	0.252197265625
8299	0.251922607421875	763.693464071859	-0.00010333251953125		2	0.251739501953125
8300	0.25146484375	763.785017071628	-0.000103302001953125		2	0.251251220703125
8301	0.251007080078125	763.876570071397	-0.000103363037109375		2	0.2508544921875
8302	0.25054931640625	763.968123071166	-0.000103363037109375		2	0.25030517578125
8303	0.250091552734375	764.059676070935	-0.000103363037109375		2	0.2498779296875
8304	0.2496337890625	764.151229070704	-0.000103363037109375		2	0.249481201171875
8305	0.249176025390625	764.242782070472	-0.00010333251953125		2	0.2490234375
8306	0.24871826171875	764.334335070241	-0.000103515625		2	0.24853515625
8307	0.248260498046875	764.42588807001	-0.000103424072265625		2	0.248077392578125
8308	0.247802734375	764.517441069779	-0.00010345458984375		2	0.24755859375
8309	0.247344970703125	764.608994069548	-0.0001033935546875		2	0.24713134765625
8310	0.24688720703125	764.700547069317	-0.0001033935546875		2	0.2467041015625
8311	0.246429443359375	764.792100069086	-0.000103424072265625		2	0.246246337890625
8312	0.2459716796875	764.883653068854	-0.000103424072265625		2	0.245758056640625
8313	0.245513916015625	764.975206068623	-0.0001033935546875		2	0.245330810546875
8314	0.24505615234375	765.066759068392	-0.000103424072265625		2	0.244842529296875
8315	0.244598388671875	765.158312068161	-0.0001033935546875		2	0.244415283203125
8316	0.244140625	765.24986506793	-0.000103424072265625		2	0.24395751953125
8317	0.243682861328125	765.341418067699	-0.000103057861328125		2	0.243499755859375
8318	0.24322509765625	765.432971067468	-0.000103118896484375		2	0.243011474609375
8319	0.242767333984375	765.524524067236	-0.0001031494140625		2	0.242584228515625
8320	0.2423095703125	765.616077067005	-0.000103179931640625		2	0.2421875
8321	0.241851806640625	765.707630066774	-0.000103240966796875		2	0.24169921875
8322	0.24139404296875	765.799183066543	-0.000103240966796875		2	0.241180419921875
8323	0.240936279296875	765.890736066312	-0.000103240966796875		2	0.240814208984375
8324	0.240478515625	765.982289066081	-0.000103302001953125		2	0.240325927734375
8325	0.240020751953125	766.073842065849	-0.000103271484375		2	0.239837646484375
8326	0.23956298828125	766.165395065618	-0.000103271484375		2	0.23944091796875
8327	0.239105224609375	766.256948065387	-0.000103485107421875		2	0.238922119140625
8328	0.2386474609375	766.348501065156	-0.00010345458984375		2	0.23846435546875
8329	0.238189697265625	766.440054064925	-0.0001033935546875		2	0.238006591796875
8330	0.23773193359375	766.531607064694	-0.0001033935546875		2	0.237518310546875
8331	0.237274169921875	766.623160064463	-0.000103363037109375		2	0.237060546875
8332	0.23681640625	766.714713064231	-0.0001033935546875		2	0.236663818359375
8333	0.236358642578125	766.806266064	-0.000103363037109375		2	0.236175537109375
8334	0.23590087890625	766.897819063769	-0.0001033935546875		2	0.235748291015625
8335	0.235443115234375	766.989372063538	-0.000103363037109375		2	0.2352294921875
8336	0.2349853515625	767.080925063307	-0.000103424072265625		2	0.234832763671875
8337	0.234527587890625	767.172478063076	-0.000103363037109375		2	0.234375
