
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(2).Current (A)	Scan	WE(1).Potential (V)
67	0.080718994140625	29.0090139267593	-0.00124481201171875	3.42559814453125E-05	1	
68	0.0811767578125	29.1005669265281	-0.00124603271484375	3.42437744140625E-05	1	
69	0.081634521484375	29.192119926297	-0.00124542236328125	3.45306396484375E-05	1	
70	0.08209228515625	29.2836729260658	-0.00124542236328125	3.45184326171875E-05	1	
71	0.082550048828125	29.3752259258347	-0.001246337890625	3.4454345703125E-05	1	
72	0.0830078125	29.4667789256035	-0.00124481201171875	3.4466552734375E-05	1	
73	0.083465576171875	29.5583319253724	-0.0012457275390625	3.45611572265625E-05	1	
74	0.08392333984375	29.6498849251412	-0.001243896484375	3.4332275390625E-05	1	
75	0.084381103515625	29.7414379249101	-0.0012469482421875	3.4588623046875E-05	1	
76	0.0848388671875	29.8329909246789	-0.00124359130859375	3.41552734375E-05	1	
77	0.085296630859375	29.9245439244478	-0.0012481689453125	3.4576416015625E-05	1	
78	0.08575439453125	30.0160969242166	-0.00124359130859375	3.39111328125E-05	1	
79	0.086212158203125	30.1076499239855	-0.00124725341796875	3.45428466796875E-05	1	
80	0.086669921875	30.1992029237543	-0.00124176025390625	3.408203125E-05	1	
81	0.087127685546875	30.2907559235232	-0.0012469482421875	3.45245361328125E-05	1	
82	0.08758544921875	30.382308923292	-0.0012408447265625	3.4783935546875E-05	1	
83	0.088043212890625	30.4738619230609	-0.00124725341796875	3.4649658203125E-05	1	
84	0.0885009765625	30.5654149228297	-0.00123992919921875	3.39996337890625E-05	1	
85	0.088958740234375	30.6569679225986	-0.0012457275390625	3.45245361328125E-05	1	
