index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
778	0.4361738358933165	-1.183502197265625	0.0527801513671875
779	0.43661315523676136	-1.1827392578125	0.0525360107421875
780	0.43707940329971423	-1.1830902099609375	0.0526123046875
781	0.43752241150884513	-1.1824798583984377	0.05245971679687499
782	0.4379798062941515	-1.182464599609375	0.05258178710937499
783	0.4384209700704394	-1.1817779541015623	0.0524444580078125
784	0.4388757826497656	-1.1816558837890625	0.052642822265625
785	0.43931879085889647	-1.1810455322265623	0.0525360107421875
786	0.4397651190471448	-1.180572509765625	0.05255126953125
787	0.4402147672145106	-1.1802368164062498	0.05229187011718749
788	0.4406633087221705	-1.1798553466796873	0.0524749755859375
789	0.4411173835283595	-1.1797027587890625	0.05224609375
790	0.4415489562538637	-1.178619384765625	0.0523681640625
791	0.4420070888123073	-1.1786346435546875	0.05218505859375
792	0.4424430881766348	-1.177734375	0.0523223876953125
793	0.4429038029410586	-1.1778564453124998	0.05224609375
794	0.4433434911710721	-1.1771087646484377	0.052001953125
795	0.44380014818324126	-1.1770629882812502	0.05233764648437499
796	0.44423983641325476	-1.1763153076171875	0.0521697998046875
797	0.4447082977956192	-1.1767578125	0.05207824707031251
798	0.4451391327479862	-1.1756439208984375	0.0521392822265625
799	0.4456050119243705	-1.1759796142578125	0.0520172119140625
800	0.44602994469163987	-1.1746215820312498	0.0521087646484375
801	0.44649988162027876	-1.1751251220703125	0.05206298828125
802	0.44693071657264577	-1.17401123046875	0.0518035888671875
803	0.44739733352216726	-1.17437744140625	0.0521240234375
804	0.4478292751342401	-1.1733093261718748	0.05183410644531251
805	0.4483054831345452	-1.174072265625	0.05204772949218749
806	0.4487429580451471	-1.1732330322265625	0.0517730712890625
807	0.44920109060359065	-1.173248291015625	0.05194091796875
808	0.449645574358996	-1.172698974609375	0.0518646240234375
809	0.450103338030871	-1.172698974609375	0.0519866943359375
810	0.4505504039922565	-1.1722564697265625	0.0514678955078125
811	0.45100189659246526	-1.1719970703125	0.05194091796875
812	0.45144121593591013	-1.171234130859375	0.0515899658203125
813	0.45189123298984446	-1.1709136962890625	0.0518341064453125
814	0.45234235670348466	-1.1706390380859373	0.051422119140625
815	0.4527768805215377	-1.1696777343749998	0.0518951416015625
816	0.45323501307998126	-1.1696929931640623	0.051605224609375
817	0.453684661247347	-1.1693572998046875	0.05163574218750001
818	0.454140580486379	-1.169281005859375	0.051544189453125
819	0.45458063760296114	-1.168548583984375	0.0515594482421875
820	0.4550387701614047	-1.1685638427734375	0.0515594482421875
821	0.45547181843318335	-1.16754150390625	0.0514984130859375
822	0.4559421242483908	-1.168060302734375	0.05145263671875
823	0.4563807058186985	-1.1672668457031248	0.0514984130859375
824	0.45684658499508274	-1.1676025390625	0.05157470703125
825	0.4572859043385276	-1.1668395996093748	0.051513671875
